COMMODITY,PRECO,QUANTIDADE
65860,6.6,6.0
65860,6.67,10.0
65860,7.03,6.0
65860,7.42,6.0
65860,12.0,6.0
65860,12.14,4.0
65860,13.2,1.0
65860,14.75,1.0
65860,23.83,16.0
65860,158.6,1.0
65860,337.26,1.0
65860,720.84,1.0
6586010,198.0,1.0
6586018,1.03,40.0
6586018,2.43,20.0
6586018,5.47,40.0
6586018,14.32,1.0
6586018,14.37,6.0
6586018,16.5,2.0
6586018,18.01,6.0
6586018,36.38,7.0
6586018,38.87,6.0
6586018,39.9,6.0
6586018,43.42,1.0
6586018,47.64,6.0
6586018,49.67,1.0
6586018,147.3,4.0
6586019,2.94,40.0
6586019,9.28,4.0
6586019,9.62,2.0
6586019,15.84,1.0
6586019,15.91,6.0
6586019,16.9,2.0
6586019,17.7,1.0
6586019,18.71,6.0
6586019,32.0,1.0
6586019,41.9,1.0
6586019,62.6,1.0
6586019,72.64,2.0
6586019,96.3,1.0
6586019,133.92,1.0
6586019,135.0,1.0
6586019,181.19,2.0
6586019,182.82,1.0
6586020,418.6,1.0
6586024,8.25,100.0
65860271001,174.25,1.0
6586030,0.0987,100.0
6586030,0.1,80.0
6586030,0.1231,100.0
6586030,0.15,80.0
6586030,0.1513,200.0
6586040,177.92,1.0
65860401001,26.63,28.0
65860401002,48.84,28.0
65860402001,3.94,1992.0
65860402001,4.09,336.0
65860402001,4.15,280.0
65860402001,4.19,3164.0
65860402001,4.29,420.0
65860402001,4.3,560.0
65860402001,4.8,4620.0
65860402001,4.85,210.0
65860402002,6.18,28.0
65860402002,6.56,574.0
65860402002,7.52,70.0
65860402003,8.82,112.0
65860402003,10.72,168.0
65860402004,18.83,28.0
65860402005,2.19,41608.0
65860402005,2.32,26642.0
65860402005,2.35,1386.0
65860402005,2.52,560.0
65860402005,2.62,560.0
65860402005,2.66,37772.0
65860402005,2.74,840.0
65860402005,2.75,700.0
65860402005,3.1,420.0
65877,0.17,100.0
65877,0.21,100.0
65877,0.48,100.0
65877,0.52,100.0
65877,1.42,100.0
65877,1.77,100.0
65877,1.98,8.0
65877,3.74,22.0
65877,4.3,8.0
65877,4.9,160.0
65877,6.12,30.0
65877,15.24,30.0
65877,22.49,20.0
65880,19.475,12.0
65880,21.1831,21.0
65880,32.025,20.0
65880,38.0165,40.0
65880,41.16,4.0
65880,57.73,21.0
65880,104.11,8.0
65880,8315.63,1.0
6588044,868.4,7.0
6588059,2458.31,1.0
65888,250.0,1.0
65888,2120.73,2.0
6588852,1.22,100.0
6588852,2.27,100.0
6588852,3.2,100.0
6588882,36.09,1.0
6588882,72.58,1.0
6589145,0.32,500.0
6589145,0.43,1600.0
6589145,1.05,10.0
6589145,4.19,50.0
6589145,15.0,1.0
6589145,15.7,13.0
6589145,16.45,5.0
6589145,18.94,2.0
6589145,80.0,5.0
6589145,173.04,2.0
6589145,176.0,2.0
6589145,264.97,1.0
6589145,269.0,1.0
6589145,412.0,1.0
65895,1.0,240.23
659,1.0,271.29
65906,1.0,2420.31
65906,1.37,10.0
65906,1.5,2.0
65906,4.99,2.0
65906,8.8,3.0
65906,11.0,3.0
65906,11.5,1.0
65906,12.75,1.0
65906,13.95,2.0
65906,16.95,1.0
65906,42.75,1.0
65906,60.0,45.0
65906,92.5,3.0
65906,100.88,1.0
65906,133.75,55.0
65906,232.81,2.0
65906,397.0,1.0
65906,413.61,1.0
65906,522.09,1.0
65906,1159.32,1.0
65906,2252.94,1.0
6590609,57.89,1.0
65906100001,47.35,10.0
65906100001,57.89,7.0
65906100015,121.22,4.0
65906111002,2.31,10.0
6590621,137.58,5.0
65906511001,252.25,4.0
6590674,1.56,10.0
6590677,0.36,175.0
6590677,0.37,821.0
6590677,0.47,120.0
6590678,1.53,10.0
6590693,209.63,4.0
65906930001,7.65,250.0
65906930001,9.0,100.0
65906930001,9.11,30.0
65906930001,9.58,1380.0
65906930001,9.9,400.0
65906930001,10.53,19.0
65906930001,11.0,100.0
65906930001,11.59,440.0
65906930001,12.11,40.0
65906930001,13.1,25.0
65906931001,76.38,146.0
65906931001,78.47,20.0
65906931002,114.39,10.0
65906931002,116.81,10.0
65906951001,21.88,177.0
65906951001,23.06,458.0
65906951001,23.07,326.0
65906951002,32.0,449.0
65906951002,37.11,187.0
65906951002,39.13,545.0
65906951003,36.4,137.0
65906951003,42.22,18.0
65906951003,44.51,56.0
65906951004,47.35,6.0
65906951005,57.95,8.0
65906951006,23.4,1.0
65906951006,28.93,5.0
65906951006,29.45,5.0
65906951006,31.74,10.0
65906951007,55.24,5.0
65906951008,73.94,5.0
65906951015,70.87,7.0
65906952001,133.81,1.0
65917,56.95,6.0
65917,432.04,4.0
65917,515.0,4.0
6591732,76.99,4.0
6591732,95.95,1.0
6591732,121.8,1.0
6591732,2267.2,1.0
6591737,249.13,1.0
6591737,3277.62,2.0
6591765,81.38,2.0
65924,3.82,10.0
65924,5.79,10.0
65924,8.6,10.0
65924,5245.0,4.0
6592417,1.7,20.0
6592417,8.75,1.0
65924171001,19.38,10.0
65924171001,19.96,15.0
65924171001,22.54,12.0
65924171001,28.61,20.0
65924171001,32.668,3.0
65924171002,6.53,136.0
65924171002,7.085,36.0
65924171002,10.75,26.0
65924171002,18.46,159.0
6592419,1.93,35.0
6592419,3.87,25.0
6592419,8.75,2.0
6592419,10.7,1.0
6592440,25.0,19.0
65924780001,0.22,10.0
65924780001,0.24,102.0
65924780001,0.294,19.0
65924780001,0.51,15.0
65924780002,0.47,130.0
65924780002,0.534,54.0
65924780002,0.62,15.0
65924780002,0.76,15.0
65924780003,0.46,90.0
65924780003,0.534,30.0
65924780004,0.534,15.0
65924780004,0.62,45.0
65924780004,0.76,28.0
65924780005,1.08,40.0
65924780005,1.259,5.0
65924780005,1.26,25.0
6592479,11.058,6.0
65927,8.11,50.0
65927,176.15,1.0
65927291002,16.74,18.0
65927291002,19.85,36.0
65927291002,21.03,6.0
65927291002,26.22,42.0
65927291003,32.44,6.0
65927291003,43.49,5.0
6592737,171.78,1.0
6592785,3.785,10.0
6592785,7.66,4.0
6592785,41.4,4.0
6592785,94.74,4.0
6592785,116.75,4.0
6592785,474.03,4.0
65930,1.0,24949.25
65930,10.7,20.0
65930401001,20.35,50.0
65930401001,21.48,95.0
65930401001,22.85,100.0
65930401001,23.87,80.0
65930401001,24.71,160.0
65930401001,26.25,50.0
65930401001,31.07,415.0
65930401001,32.4,10.0
65930401001,32.99,6.0
65930401001,35.19,40.0
65930401001,35.74,25.0
65930401001,35.99,30.0
65930401001,36.36,50.0
65930401001,47.0,50.0
65933,9.0,1.0
65933,10.0,2.0
65933,16.378,2.0
65933,40.05,2.0
65933,54.73,2.0
65933,55.25,6.0
65933,364.68,2.0
65933,641.1,1.0
6593307,10.74,25.0
6593307,24.4,4.0
6593307,25.17,6.0
6593307,27.13,4.0
6593314,1.0,1218.9099999999999
6593314,6.2286,10.0
65933141001,8.44,415.0
65933141001,8.98,480.0
65933141001,9.26,805.0
65933141001,9.41,492.0
65933141001,11.19,25.0
65933141001,12.14,2575.0
65933141001,12.44,25.0
65933141001,14.18,130.0
65933141001,14.43,125.0
65933141002,30.89,365.0
65933141002,32.86,140.0
65933141002,34.36,164.0
65933141002,37.3,42.0
65933141002,39.84,20.0
65933141002,48.87,1465.0
65933141002,56.91,70.0
65933141002,57.12,30.0
65933141002,57.16,20.0
65933141003,21.18,330.0
65933141003,22.53,575.0
65933141003,22.86,10.0
65933141003,23.57,344.0
65933141003,24.06,15.0
65933141003,25.6,455.0
65933141003,26.0,15.0
65933141003,33.23,1790.0
65933141003,39.64,175.0
65933142001,10.31,100.0
65933142001,13.72,565.0
65933142001,14.3,555.0
65933142001,15.4,200.0
65933142001,16.4,251.0
65933142001,17.29,1375.0
65933142001,17.33,50.0
65933142001,17.4,20.0
65933142001,17.45,100.0
65933142001,23.5,90.0
65933142001,27.09,10.0
65933142002,25.25,90.0
65933142002,26.86,130.0
65933142002,29.0,126.0
65933142002,36.29,410.0
65933142002,38.85,172.0
65933142002,62.58,10.0
65933142003,32.61,20.0
65933142003,43.48,15.0
65933142003,45.23,29.0
65933142003,52.13,40.0
65933142003,60.51,5.0
65933142003,62.29,75.0
65933142003,97.59,10.0
65933142004,8.95,117.0
65933142004,9.72,42.0
65933142004,10.33,40.0
65933142004,12.66,165.0
65933142004,13.44,10.0
65933142004,14.22,68.0
65933142005,19.37,79.0
65933142005,21.63,29.0
65933142005,23.0,15.0
65933142005,30.83,187.0
65933143001,26.43,38.0
65933143001,30.95,120.0
65933143001,44.0,20.0
65933143001,44.06,195.0
65933143001,46.51,20.0
65933143001,47.0,30.0
65933143001,47.73,32.0
65933143001,50.67,45.0
65933143001,50.78,50.0
6593315,2.6,10.0
6593318,2.42,25.0
6593318,2.424,20.0
6593320,275.0,2.0
65933200001,80.0,4.0
65933200001,86.0,5.0
65933200001,86.75,6.0
65933200001,87.53,12.0
65933200001,90.72,47.0
65933200001,91.03,27.0
65933200001,102.4,25.0
65933200001,129.02,12.0
65933200001,186.59,53.0
65933200001,186.89,3.0
65933200001,312.6,4.0
6593326,4.41,8.0
6593326,6.51,6.0
6593326,13.64,6.0
6593326,18.26,6.0
6593326,42.25,2.0
6593326,63.89,2.0
6593328,14.434,4.0
6593328,31.634,2.0
6593328,34.468,4.0
65933340001,97.61,1098.0
65933340001,98.35,2464.0
65933340001,99.41,1768.0
65933340001,104.25,100.0
65933340001,108.21,40.0
65933340001,112.25,1566.0
65933340002,17.19,150.0
65933340002,17.51,426.0
65933340002,18.08,484.0
65933340002,19.77,410.0
65933686308,2.24,2.0
65933686308,31.96,4.0
65933686308,33.24,3.0
65933761001,7.62,201.0
65933761001,8.43,1163.0
65933761001,8.58,615.0
65933761001,8.76,270.0
65933761001,8.94,50.0
65933761001,14.37,25.0
65933780020,1.26,6.0
65933780020,1.29,5.0
65933780021,1.45,12.0
65933780021,1.95,3.0
65933780022,2.69,9.0
65933780022,4.36,9.0
65933780022,5.73,48.0
65933780023,3.49,9.0
65933780023,5.72,6.0
65933780023,6.63,48.0
6593379,440.0,3.0
6593379,463.6,3.0
65933790001,1.21,10.0
65933790001,1.45,145.0
65933790001,1.85,10.0
65933790001,2.37,28.0
65933790001,2.54,5.0
65933790001,2.77,5.0
65933790001,9.84,5.0
65933790002,2.49,292.0
65933790002,2.699,3.0
65933790002,2.7,23.0
65933790002,3.43,20.0
65933790002,3.48,24.0
65933790003,2.08,10.0
65933790003,2.88,6.0
65933790003,3.69,9.0
65933790003,3.83,53.0
65933790003,3.94,77.0
65933790003,4.19,25.0
65933790003,4.192,4.0
65933790003,4.52,34.0
65933790004,5.84,55.0
65933790004,6.02,47.0
65933790004,7.05,20.0
65933790004,7.16,10.0
65933790005,6.75,3.0
65933790005,6.85,4.0
65933790005,7.85,58.0
65933790005,8.08,42.0
65933790005,9.84,13.0
65933790005,13.59,5.0
6593380,0.55,25.0
6593611,14.62,5.0
6593611,21.458,5.0
6593620,259.02,1.0
6593643,2.25,16.0
6593643,6.65,16.0
6593643,7.45,32.0
6593643,17.0,8.0
6593643,22.35,36.0
6593643,26.8,14.0
6593643,37.5,16.0
6593643,525.0,6.0
65940,36.57,2.0
6594055,25.78,8.0
6594055,28.7738,8.0
6594114,2.42,10.0
6594136,137.0,3.0
6594136,139.0,3.0
6594136,329.94,1.0
6594136,376.96,1.0
6594148,7.945,4.0
6594148,10.63,1.0
6594148,14.08,1.0
6594149,365.88,6.0
65941831001,7.92,778.0
65941831001,8.33,1789.0
65941831001,8.49,1222.0
65941831001,8.83,80.0
65941831001,9.1,1152.0
65941831001,11.04,30.0
65941831002,7.62,712.0
65941831002,8.02,1702.0
65941831002,8.17,1218.0
65941831002,8.5,60.0
65941831002,8.76,1052.0
65941831002,10.61,28.0
65941890001,4.24,516.0
65941890001,4.32,360.0
65941890001,4.49,30.0
65941890001,6.25,30.0
65941890001,6.47,175.0
65941890001,7.22,30.0
65941890001,7.55,25.0
65941890001,9.6,215.0
65941890001,10.8,50.0
65941890001,14.56,15.0
65941890002,4.01,891.0
65941890002,4.09,318.0
65941890002,4.28,16.0
65941890002,6.13,275.0
65941890002,6.25,30.0
65941890002,7.15,25.0
65941890002,7.41,15.0
65941890002,9.23,200.0
65941890002,10.58,15.0
65942171001,91.34,10.0
65942171001,113.09,14.0
65942171001,135.78,49.0
65942171002,14.46,100.0
65942171002,15.38,100.0
65942171002,16.06,105.0
65942171002,16.46,190.0
65942171002,20.91,415.0
65942171002,24.69,10.0
65942171002,25.26,70.0
65942171003,42.42,39.0
65942171003,47.19,10.0
65942171003,67.1,184.0
6594228,1309.0,5.0
65944,36.5,6.0
65944,1109.0,1.0
6594422,372.83,1.0
6594432,363.4,1.0
6594439,971.37,1.0
6594445,98.02,2.0
6594445,216.15,2.0
6594445,263.84,4.0
6594445,363.35,4.0
6594451,207.0,1.0
6594455,60.0,6.0
6594464,22.19,1.0
6594464,68.77,1.0
6594466,6.85,20.0
6594466,21.73,10.0
6594466,24.0,10.0
6594489,59.04,1.0
6594489,65.0,1.0
65944891001,8.79,40.0
65944891001,8.9,219.0
65944891001,10.42,60.0
65944891001,12.59,296.0
65944891001,13.04,25.0
65944891001,15.0,1.0
65944891002,10.9,40.0
65944891002,11.14,2623.0
65944891002,13.9851,26.0
65944891002,14.21,767.0
65944891002,17.17,1968.0
65944891003,13.55,550.0
65944891003,14.372,16.0
65944891003,16.1,520.0
65944891003,19.46,1318.0
65944891004,16.75,8.0
65944891004,31.55,14.0
65944891005,18.65,236.0
65944891005,19.25,45.0
65944891005,20.04,119.0
65944891005,24.15,100.0
65944891005,24.86,58.0
65944891006,40.16,10.0
65944891007,22.0,14.0
65944891007,37.12,10.0
65944891007,39.78,8.0
65944891007,45.0,10.0
65944891007,48.07,35.0
65944891009,77.0,20.0
65944891009,81.3,10.0
65944891009,90.63,8.0
65944891010,89.84,20.0
65944891013,289.69,8.0
65944891013,328.46,5.0
65944892002,21.51,6.0
65944892003,15.87,5.0
6594490,65.57,12.0
6594490,117.33,2.0
6594490,121.0,2.0
6594490,186.66,4.0
6594490,209.6,4.0
6594490,569.33,4.0
65944901001,12.06,95.0
65944901001,12.49,15.0
65944901001,20.15,65.0
65944901002,13.91,1225.0
65944901002,14.45,175.0
65944901002,15.9,480.0
65944901002,18.0,20.0
65944901002,19.5,15.0
65944901002,21.64,64.0
65944901002,22.5,50.0
65944901002,23.4,1035.0
65944901002,23.97,25.0
65944901002,25.9,11.0
65944901002,27.19,88.0
65944901002,30.41,40.0
65944901003,21.24,49.0
65944901003,22.25,70.0
65944901003,33.88,25.0
65944901003,35.1,90.0
65944901005,36.14,45.0
65944901005,48.25,28.0
65944901005,75.4,79.0
65944901006,68.81,14.0
65944901006,118.75,8.0
65944901007,88.35,8.0
65944901007,113.75,6.0
65944901007,137.15,24.0
65944901008,195.0,6.0
65944901008,300.02,10.0
65944901009,899.82,6.0
65944901013,183.41,4.0
65944901013,218.71,20.0
65944902001,15.15,45.0
65944902001,15.25,5.0
65944902001,24.05,81.0
65944902002,17.62,200.0
65944902002,18.35,30.0
65944902002,21.0,40.0
65944902002,23.29,8.0
65944902002,24.09,15.0
65944902002,29.25,295.0
65944902003,26.8,385.0
65944902003,27.25,181.0
65944902003,30.4,85.0
65944902003,35.0,10.0
65944902003,39.0,8.0
65944902003,42.9,815.0
65944902003,45.0,12.0
65944902003,45.27,15.0
65944902004,55.0,30.0
65944902004,56.69,83.0
65944902004,62.22,34.0
65944902004,81.2,90.0
65944902005,35.8,30.0
65944902006,48.76,100.0
65944902006,65.8,120.0
65944902006,67.45,80.0
65944902006,80.0,49.0
6594491,3.2,375.0
6594493,47.5,2.0
65947,1.0,160.25
65947,58.65,6.0
65947,68.45,5.0
65947,115.0,23.0
65947570001,0.95,1295.0
65947570001,1.17,200.0
65947570001,1.19,700.0
65947570002,0.99,5375.0
65947570002,1.23,1117.0
65947570002,1.26,5350.0
65947570002,1.29,25.0
65947570002,1.67,100.0
65947570003,1.35,2535.0
65947570003,1.7,380.0
65947570003,1.73,1575.0
65947570003,1.79,25.0
65947570003,2.35,50.0
65947570004,1.36,1264.0
65947570004,1.7,100.0
65947570004,1.73,2100.0
65947570005,1.55,150.0
65947570005,1.64,50.0
65947570005,2.1,300.0
65947570005,2.78,200.0
6594758,1960.0,1.0
6595037,2.16,20.0
6595037,4.19,20.0
6595038,1.417,25.0
6595038,1.71,10.0
6595038,2.07,25.0
6595038,3.95,25.0
6595038,10.51,5.0
6595038,17.17,8.0
6595045,205.05,1.0
6595045,216.0,1.0
6595045,235.8,2.0
6595427,43.66,3.0
6595430,2.35,10.0
6595430,2.539,10.0
6595430,498.86,1.0
6595430,543.87,1.0
6595435,65.0,1.0
6595437,225.0,1.0
6595490,1.94,10.0
6595490,6.26,1.0
65965,78.45,3.0
6596514,2.76,14.0
6596514,26.57,14.0
6596521,43.97,5.0
6596521,790.4,2.0
6596534,55.91,1.0
6597352,82.27,1.0
6597352,1064.53,1.0
6597352,1231.53,4.0
6597352,1634.95,2.0
6597353,6837.92,1.0
6597353,6978.0,1.0
6598063,1.0,159.43
65985,174.0,3.0
65985,3172.52,1.0
65985,5899.48,1.0
6598515,7.54,20.0
65985150001,2.63,10.0
6598516,3.374,15.0
6598521,372.0,1.0
6598521,575.0,1.0
6598521,4865.85,1.0
65985212001,96.06,10.0
65985212001,102.8,4.0
65985212001,104.1,29.0
65985212001,105.0,5.0
65985212001,110.31,5.0
65985212001,112.77,7.0
65985212001,119.02,51.0
65985212001,125.75,5.0
65985212001,127.5,5.0
65985212001,144.6,4.0
65985212002,121.84,2.0
65985212002,155.18,9.0
65985212002,157.85,17.0
65985212002,199.13,18.0
65985212003,192.85,4.0
65985212003,208.8,24.0
65985212005,71.25,10.0
65985212005,71.83,6.0
65985212005,90.7,9.0
65985212005,96.83,8.0
65985212005,99.94,5.0
65985212005,124.8,3.0
65985212005,125.0,3.0
65985452001,164.71,5.0
65985452001,461.89,4.0
65985452001,468.6,4.0
65985452001,497.75,9.0
6598549,16.92,1.0
65985850002,0.144,90.0
65985850002,0.152,25.0
65985850002,0.2,40.0
65985850002,0.25,65.0
65985850003,0.166,110.0
65985850003,0.174,25.0
65985850003,0.23,40.0
65985850003,0.28,92.0
65985850004,0.312,90.0
65985850004,0.326,25.0
65985850004,0.55,100.0
65985850005,0.487,20.0
65985850005,0.79,35.0
65985850006,0.593,31.0
65985850006,0.89,40.0
65985850007,0.7,20.0
65985850007,0.862,10.0
65985850007,1.17,15.0
65987,7.715,5.0
65987,29.678,2.0
6598712,7.715,5.0
6598712,8.74,5.0
6598714,8.6,2.0
6598714,8.602,2.0
6598714,12.96,2.0
6598714,29.678,1.0
6598714,29.68,1.0
6598719,18.05,20.0
6598726,11.39,2.0
6598765,7.872,4.0
6598765,105.0,4.0
6598765,170.5,1.0
6598765,219.01,1.0
6598765,366.25,1.0
6598765,428.0,1.0
65997,85.5,1.0
65997,159.42,1.0
65997,168.86,1.0
65997,169.07,1.0
65997,198.69,1.0
65997,347.28,1.0
65997,454.89,1.0
65997,570.55,1.0
65997,691.76,1.0
65997,1251.89,1.0
65997,1297.0,1.0
65997,3014.59,1.0
6599759,1.0,329.69
660,0.38,5100.0
66516,3520.0,1.0
66518,197.58,1.0
6651872,382.2,1.0
6651872,1191.24,1.0
66524,1.0,7462.0
66524,13.59,150.0
66524,13.88,200.0
66524,14.49,125.0
66524,17.55,50.0
66524,17.99,200.0
66524,18.56,40.0
66524,19.3,160.0
66524,20.04,24.0
66524,20.48,200.0
66524,20.49,207.0
66524,21.84,22.0
66524,23.13,80.0
66524,23.73,576.0
66524,24.0,600.0
66524,24.84,249.0
66524,26.4,30.0
66524,28.46,256.0
66524,29.7,283.0
66524,42.0,10.0
66524,47.95,1.0
66524,52.0,14.0
66524,55.0,3.0
66524,57.7,20.0
66524,79.0,15.0
66524,87.87,94.0
66524,1480.0,29.0
66524,1970.0,1.0
6652410,1.0,1348.92
6652410,13.53,2.0
6652410,17.99,100.0
6652410,19.36,2.0
6652410,19.74,2.0
6652410,23.35,2.0
6652410,24.0,150.0
6652410,26.0,2.0
6652410,31.32,2.0
66524100001,8.9984,4.0
66524100001,12.65,687.0
66524100001,12.68,443.0
66524100001,12.85,63.0
66524100001,12.96,691.0
66524100001,13.5,274.0
66524100001,22.12,79.0
66524100001,26.41,602.0
66524100001,28.79,288.0
66524100001,31.67,2184.0
66524100002,20.94,72.0
66524100002,21.81,543.0
66524100002,23.78,185.0
66524100002,24.24,30.0
66524100002,26.15,840.0
66524100002,26.16,308.0
66524100002,26.76,6.0
66524100002,27.15,110.0
66524100002,27.29,560.0
66524100002,28.15,8.0
66524100002,28.25,225.0
66524100002,28.43,176.0
66524100002,36.86912,9.0
66524100003,14.76,14.0
66524100003,15.34,60.0
66524100003,16.21,20.0
66524100003,16.69,95.0
66524100003,17.13,135.0
66524100003,17.17,47.0
66524100003,17.84,55.0
66524100003,18.17,126.0
66524100005,12.77,210.0
66524100005,13.88,200.0
66524100005,14.49,30.0
66524100005,24.0,150.0
66524100005,58.5,10.0
66524100005,65.9,50.0
66524100005,71.5,50.0
66524100005,83.2,46.0
66524100005,87.87,74.0
66524100005,92.34,55.0
66524100005,94.03,40.0
66524100006,13.88,150.0
66524100006,24.91,150.0
66524100006,45.0,5.0
66524100006,65.7,10.0
6652411,11.36,80.0
6652411,19.88,2.0
6652411,27.27,8.0
6652411,99.5,1.0
6652418,13.5,46.0
6652418,31.05,93.0
6652418,34.72,105.0
6652418,36.8,28.0
6652418,37.34,15.0
6652418,53.98,118.0
6652418,57.21,18.0
6652418,59.98,8.0
6652418,64.73,15.0
6652418,67.97,50.0
6652418,68.24,16.0
6652418,76.19,10.0
6652418,104.85,5.0
6652418,152.48,33.0
6652418,165.32,29.0
6652418,175.23,7.0
6652445,1.0,326.4
6652445,12.67,105.0
6652445,13.59,165.0
6652445,13.81,210.0
6652445,13.88,500.0
6652445,14.12,15.0
6652445,14.49,225.0
6652445,16.7,105.0
6652445,16.99,400.0
6652445,17.15,145.0
6652445,17.47,56.0
6652445,17.55,125.0
6652445,17.99,1040.0
6652445,19.77,50.0
6652445,21.35,56.0
6652445,22.58,171.0
6652445,22.75,150.0
6652445,24.0,1250.0
6652445,24.3,172.0
6652445,25.54,150.0
6652445,28.46,128.0
6652445,29.4,10.0
6652445,83.2,30.0
6652445,92.34,25.0
6652448,71.5,10.0
6652448,123.91,10.0
6652450,12.68,530.0
6652450,13.88,100.0
6652450,14.49,75.0
6652450,18.66,24.0
6652450,23.13,384.0
6652450,28.46,384.0
6652452,17.15,64.0
6652452,26.78,14.0
66526,11.7,4.0
66526,28.5,6.0
6653041,20.76,1.0
6654233,76.0,15.0
6655453,1155.0,1.0
66571,103.0,100.0
6657141,122.5,18.0
6657146,9.0,158.0
6657146,9.45,38.0
6657146,83.5,5.0
6657146,88.17,200.0
6657146,89.95,300.0
6657146,100.36,100.0
6657146,110.0,100.0
6657146,155.5,20.0
66573,1.0,428.0
66578100003,22.48,12.0
66578100003,24.08,10.0
66578100003,25.0,18.0
66578100003,26.76,18.0
66578100003,33.22,8.0
66578100003,34.18,16.0
66578100003,36.5,13.0
66578100003,37.0,16.0
66578100003,38.12,8.0
6657870,0.38,1700.0
6657870,0.4826,5100.0
66582,22.95,2.0
6658274,1.0,49.3
6658274,2.85,11.0
6658274,12.67,6.0
6658274,17.99,2.0
6658274,20.992,9.0
6658274,21.95,9.0
6658274,24.95,9.0
6658274,41.39,2.0
6658274,52.0,1.0
66583,4.9,2.0
66583,14.65,1.0
6658354,95.0,2.0
66584,44.0,3.0
670,2.06,6.0
670,3.6,6.0
670,4.96,6.0
670,10.37,6.0
670,11.34,6.0
670,16.09,6.0
670,37.53,6.0
670,58.48,6.0
670,91.32,6.0
670,245.24,4.0
670,281.32,2.0
670,658.13,1.0
67000,1.3,4.0
67000,1.4,4.0
67000,13.8,6.0
67000,64.8,6.0
67000,92.66,6.0
67000,176.05,1.0
67000,553.61,1.0
67005100001,4.25,84.0
67005100001,4.5,60.0
67005100001,4.62,24.0
67005100001,6.75,72.0
67005100001,7.4,99.0
67005100001,7.52,68.0
67005100001,7.77,132.0
67005100001,8.78,60.0
67005100001,9.15,99.0
67005100001,9.4848,24.0
67005100001,13.08,10.0
67005141001,4.15,12.0
67005141001,4.56,72.0
67005141001,4.9024,12.0
67005141001,5.89,72.0
67005141001,6.26,216.0
67005141001,6.55,24.0
67005141001,8.3,24.0
67005141001,9.06,186.0
67005141001,9.51,143.0
67005141001,9.75,11.0
67005141001,16.03,14.0
67005141001,16.14,108.0
6700516,3.73,24.0
6700516,3.75,120.0
6700516,3.89,48.0
6700516,4.0,276.0
6700516,4.03,48.0
6700516,4.19,24.0
6700516,4.21,132.0
6700516,4.31,24.0
6700516,4.32,48.0
6700516,4.44,60.0
6700516,4.49,720.0
6700516,4.52,24.0
6700516,4.54,120.0
6700516,4.59,216.0
6700516,4.61,48.0
6700516,4.63,1152.0
6700516,4.65,120.0
6700516,4.71,48.0
6700516,4.72,72.0
6700516,4.74,132.0
6700516,4.75,343.0
6700516,4.79,60.0
6700516,4.85,72.0
6700516,4.89,60.0
6700516,4.9,120.0
6700516,4.95,180.0
6700516,5.0,340.0
6700516,5.25,24.0
6700516,5.4,576.0
67006100001,6.5,96.0
67006100001,6.7,18.0
67006100001,6.71,234.0
67006100001,7.18,218.0
67006100001,7.41,132.0
67006100001,7.4125,34.0
67006100001,7.85,324.0
67006100001,8.56,96.0
67006100001,10.95,36.0
6700618,13.23,3.0
67006180001,3.63,400.0
67006180001,4.67,168.0
67006180001,5.0,30.0
67006180001,7.06,10.0
67006180001,30.46,12.0
67006180001,33.51,10.0
67006180001,40.66,10.0
67006470001,9.57,660.0
67006470001,10.42,244.0
67006470001,11.08,96.0
67006470001,17.0,11.0
67006470001,19.0,284.0
6700655,1.0,1811.12
67009101001,8.74,48.0
67009101001,16.0,4.0
67009101001,42.2,100.0
67009101001,85.0,10.0
67009101001,90.0,45.0
67009101001,91.0,10.0
67014,23.7,21.0
67014,40.29,1.0
67014,49.77,2.0
67014,108.23,16.0
67014,117.71,3.0
67014,140.62,14.0
67014,181.7,2.0
67014,204.61,1.0
67014,320.74,17.0
67014,380.0,1.0
67014,399.74,22.0
67014,401.32,5.0
67014,420.0,1.0
67014,430.0,2.0
67014,533.25,7.0
67014,613.83,7.0
67014,781.31,7.0
67014,861.89,15.0
67014,1252.94,14.0
67014,1587.11,3.0
67014,1889.68,2.0
67014,2745.0,1.0
67014,3896.18,1.0
67015,25.0,3.0
67015,50.0,3.0
6701508,15.255,2.0
6701508,37.755,2.0
6701508,79.785,1.0
67015080001,176.0,2.0
67015080001,194.496,4.0
67015080001,210.5,10.0
67015080001,217.3,6.0
67015080001,219.0,4.0
67015080001,241.2,5.0
67015080001,246.0,15.0
67015080001,249.07,3.0
67015080001,315.11,4.0
67015080001,504.576,1.0
67015080002,93.82,10.0
67015080002,102.3,5.0
67015080002,120.73,5.0
67015080003,96.08,10.0
67015080003,105.5,5.0
67015110001,28.14,12.0
67015111001,25.33,41.0
67015111001,26.98,328.0
67015111001,27.26,40.0
67015111001,28.16,22.0
67015111001,28.9,59.0
67015111001,32.69,30.0
67015111001,36.88,64.0
67015111001,37.76,10.0
67015111001,47.25,61.0
67015111001,53.95,30.0
67015111001,58.0,18.0
67015111001,62.75,20.0
6701512,13.26,146.0
6701512,14.73,72.0
67015129001,21.99,2.0
6701546,1.0,434.21
6701546,2.85,6.0
67015470002,21.26,5.0
67015470002,88.0,37.0
67015470002,89.97,72.0
67015470002,94.47,139.0
67015470002,100.14,27.0
67015470002,102.52,3.0
67015470002,115.0,8.0
67015470002,122.12,5.0
6701552,198.64,1.0
